"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"MIDN",0.00207139338282656,-0.353964504411677,0.238,0.29,1,"NS"
"RAB6A",0.02231110862323,-0.35407701267075,0.101,0.13,1,"NS"
"PGAM1",0.00361767339847069,-0.354269661034752,0.229,0.276,1,"NS"
"TPM4",0.00313770822460363,-0.354371701677578,0.215,0.26,1,"NS"
"GPBP1L1",0.329520096173186,-0.356151098791794,0.095,0.105,1,"NS"
"SMAP1",0.0433018342066102,-0.356373836125876,0.109,0.134,1,"NS"
"TIAL1",0.0236469750304577,-0.356704795743164,0.133,0.164,1,"NS"
"PHF20",0.0163999975592283,-0.356806180060925,0.209,0.243,1,"NS"
"SMARCA2",0.00583793978002547,-0.356915029459406,0.127,0.164,1,"NS"
"IVNS1ABP",0.00527045811398587,-0.357561423560044,0.196,0.238,1,"NS"
"SAR1A",0.020079624194714,-0.35778172615506,0.185,0.22,1,"NS"
"TCEAL8",0.0295689310644483,-0.358005982111913,0.089,0.114,1,"NS"
"OSTC",0.00455469042703981,-0.358611527619491,0.203,0.248,1,"NS"
"TMED5",0.0289884778219224,-0.359300428818235,0.103,0.131,1,"NS"
"CD244",0.200490006530475,-0.360125792943266,0.093,0.107,1,"NS"
"ADA",0.00557042889378227,-0.360400043498246,0.079,0.112,1,"NS"
"CHURC1",0.0064711241650217,-0.360760465394008,0.204,0.247,1,"NS"
"PSMA2",0.0780305029376075,-0.360783080992894,0.239,0.261,1,"NS"
"CCDC107",0.0046480562906092,-0.360911756986111,0.212,0.257,1,"NS"
"ITGB1BP1",0.00633871249808266,-0.362278837236966,0.142,0.181,1,"NS"
"BID",0.406108389696658,-0.362456050011452,0.094,0.102,1,"NS"
"NAA20",0.0248531044464494,-0.362752579703517,0.087,0.113,1,"NS"
"SF3B6",0.00181459481257668,-0.362953756114666,0.257,0.308,1,"NS"
"NOP10",0.00626586915170158,-0.362977648218799,0.277,0.317,1,"NS"
"USP47",0.0120620178097817,-0.363182228417971,0.101,0.134,1,"NS"
"SNRNP27",0.00211108552997025,-0.363319320069188,0.082,0.119,1,"NS"
"CDV3",0.000464179922716874,-0.364222242319157,0.16,0.212,1,"NS"
"APBA2",0.00630911667436638,-0.36431648179518,0.079,0.111,1,"NS"
"LSM10",0.0251000075508478,-0.364986584618733,0.114,0.143,1,"NS"
"PDCD7",0.0824767533583291,-0.365447079856406,0.12,0.142,1,"NS"
"KMT2C",0.00861137447670446,-0.365787014007914,0.089,0.12,1,"NS"
"MAT2B",0.0299710813224849,-0.368164012456497,0.12,0.149,1,"NS"
"NDUFA9",0.0222254917546589,-0.36862407768827,0.109,0.139,1,"NS"
"NMI",0.135468307649892,-0.368724370665281,0.087,0.103,1,"NS"
"XRN1",0.0120111369488945,-0.368762815805291,0.11,0.143,1,"NS"
"TTC14",0.00241815879137994,-0.368789072838484,0.151,0.196,1,"NS"
"DDHD1",0.0356624108408,-0.36938047165911,0.079,0.103,1,"NS"
"COPS4",0.202120569515814,-0.369757597998616,0.086,0.1,1,"NS"
"NDUFA3",0.000121699010476482,-0.370243576693582,0.248,0.317,1,"NS"
"TINF2",0.0135523358404016,-0.370701187681791,0.109,0.139,1,"NS"
"UBE2G2",0.0225753094134569,-0.370758924376195,0.075,0.101,1,"NS"
"AP2B1",0.0345918707558138,-0.372408429471215,0.102,0.129,1,"NS"
"SHOC2",0.0968375500549055,-0.373176417305667,0.088,0.107,1,"NS"
"SCAND1",0.000148071507612282,-0.373436452872263,0.237,0.301,1,"NS"
"SERPINB1",0.0015381462488888,-0.373463793771454,0.278,0.329,1,"NS"
"SETX",0.00221849299283613,-0.373644347431934,0.103,0.143,1,"NS"
"SMARCA5",0.0814159120371557,-0.374595875566662,0.147,0.168,1,"NS"
"PRKX",0.0208276354992781,-0.374980775313976,0.118,0.148,1,"NS"
"PSMB6",0.00357910599189177,-0.375249277411765,0.224,0.27,1,"NS"
"PGLS",0.0294972585564775,-0.375399675172789,0.147,0.176,1,"NS"
"MAP2K2",0.000161737560679293,-0.375768966715556,0.175,0.234,1,"NS"
"KDM5A",0.0158899949891643,-0.37706143805111,0.159,0.194,1,"NS"
"PET100",0.00479626926698391,-0.377148944239859,0.221,0.268,1,"NS"
"OLA1",0.0483773655113876,-0.378176627412192,0.081,0.104,1,"NS"
"PAFAH1B1",0.00701447861697641,-0.379141230421518,0.152,0.19,1,"NS"
"SUCLG1",0.052105172106725,-0.379435514941552,0.126,0.151,1,"NS"
"RAD21",0.0118117669964762,-0.380679577988996,0.159,0.194,1,"NS"
"NDUFA5",0.00215938965514017,-0.381024169967165,0.17,0.218,1,"NS"
"IRF2",0.0258688139671931,-0.382446388785962,0.123,0.152,1,"NS"
"PRPF4B",0.00783272155027307,-0.382582425107701,0.174,0.21,1,"NS"
"FAM204A",0.0197483629304577,-0.382976598908979,0.112,0.141,1,"NS"
"DERL2",0.00988445323315383,-0.383371578517955,0.114,0.149,1,"NS"
"CYB5B",0.0374656174090057,-0.383970648985124,0.152,0.18,1,"NS"
"MANF",0.0121166770996829,-0.384044421990784,0.19,0.226,1,"NS"
"JOSD1",0.0278035272010469,-0.38407155711444,0.14,0.169,1,"NS"
"MOB1A",0.00207314208713233,-0.384479838999045,0.208,0.258,1,"NS"
"STAG2",0.00207060697452,-0.384607858200113,0.118,0.161,1,"NS"
"MFSD10",0.0366601464564109,-0.385202686250886,0.17,0.2,1,"NS"
"IK",0.00980421659806762,-0.385485759655084,0.212,0.251,1,"NS"
"NFAT5",0.0346667913886466,-0.386147495952545,0.083,0.108,1,"NS"
"BNIP2",0.0105566404443121,-0.386385157542311,0.114,0.146,1,"NS"
"CDK11B",0.00203692279444154,-0.386408256488202,0.082,0.119,1,"NS"
"NDUFA6",0.00442276791679907,-0.38686169476719,0.202,0.245,1,"NS"
"ZRANB2",0.000970124769138487,-0.386985547706755,0.144,0.192,1,"NS"
"SAMD3",0.000151070775336654,-0.387248760000364,0.27,0.334,1,"NS"
"NUDT5",0.207294255964921,-0.387344586259566,0.1,0.114,1,"NS"
"LLPH",0.0258431418778176,-0.388145525320725,0.092,0.117,1,"NS"
"POLE3",0.00360149672929661,-0.388384294630063,0.098,0.135,1,"NS"
"NRBP1",0.00684199163170216,-0.389572116519608,0.117,0.153,1,"NS"
"DUSP11",0.0115455819336455,-0.389596757832689,0.076,0.104,1,"NS"
"GGA1",0.128427200868318,-0.389633765294803,0.117,0.135,1,"NS"
"GSTO1",0.00614307158849714,-0.389744800667335,0.161,0.2,1,"NS"
"SZRD1",0.00499741546413928,-0.39011848048482,0.096,0.132,1,"NS"
"CAMTA1",0.248028361135889,-0.390634846328961,0.099,0.112,1,"NS"
"ZNF207",0.00102550427809952,-0.390942944621618,0.227,0.278,1,"NS"
"PPP3CC",0.0443466551155125,-0.391444486189797,0.125,0.151,1,"NS"
"NDUFB9",0.0511097624764912,-0.39271937944196,0.242,0.266,1,"NS"
"NDUFB4",0.000151811506366787,-0.392987708849408,0.254,0.318,1,"NS"
"ZMAT2",0.00285304399534601,-0.393189783513289,0.15,0.193,1,"NS"
"ZNF644",0.0668767231793994,-0.393292431959095,0.119,0.142,1,"NS"
"AOAH",0.000957034135533411,-0.394464158495841,0.209,0.262,1,"NS"
"BCL11B",0.0524608172264167,-0.394551362888749,0.085,0.107,1,"NS"
"FAM50A",0.0518736685426962,-0.394554288126303,0.141,0.165,1,"NS"
"TGOLN2",0.00489635507257887,-0.395033543096788,0.182,0.223,1,"NS"
"YY1",0.00201376856871552,-0.395262212043474,0.175,0.221,1,"NS"
"DNAJC19",0.0195230758915656,-0.395872998573527,0.131,0.162,1,"NS"
"KPNA4",0.115481527275536,-0.396360719539577,0.099,0.118,1,"NS"
"PWP1",0.0137562823695628,-0.39724381590978,0.08,0.109,1,"NS"
"SMAD2",0.0876868147434183,-0.397481842863812,0.083,0.102,1,"NS"
"SUPT16H",0.0292394713428108,-0.397780049056418,0.111,0.138,1,"NS"
"WDR1",0.00158072042318447,-0.398057945666494,0.221,0.273,1,"NS"
"ATG3",0.0939785268449558,-0.398371560735631,0.101,0.12,1,"NS"
"BCAP31",0.00103075592049813,-0.398974840078565,0.219,0.27,1,"NS"
"IFT20",0.0424544765054351,-0.399205715257665,0.084,0.107,1,"NS"
"MTF2",0.068274891997009,-0.400760623292969,0.11,0.133,1,"NS"
"SSR1",0.0493840192044488,-0.401074373483519,0.123,0.148,1,"NS"
"TOP2B",0.0520797325897921,-0.401090079934492,0.101,0.123,1,"NS"
"TECR",0.0330997782914155,-0.403536970474285,0.218,0.25,1,"NS"
"POLD4",0.0400850303574248,-0.404384802914629,0.109,0.134,1,"NS"
"NDUFAB1",0.00613074081455079,-0.405176216529343,0.188,0.229,1,"NS"
"ARRB2",0.0129166957474962,-0.40526027068429,0.169,0.206,1,"NS"
"ANXA2",0.00028959615005751,-0.40589292156971,0.28,0.337,1,"NS"
"CYC1",0.00989574530361197,-0.405923573412613,0.143,0.178,1,"NS"
"TSC22D4",0.0302566365540159,-0.406631356449481,0.167,0.196,1,"NS"
"ARHGEF3",0.000133689365207454,-0.41008088593428,0.116,0.167,1,"NS"
"TBC1D10C",0.000203365927582844,-0.411822788971379,0.319,0.374,1,"NS"
"ITGB7",0.00856335764524634,-0.412644864576569,0.195,0.233,1,"NS"
"FERMT3",0.00293619252586624,-0.412887468037782,0.18,0.226,1,"NS"
"ARID5B",0.000193471736979891,-0.412961883733704,0.171,0.229,1,"NS"
"PKN1",8.66582507745901e-05,-0.413246562116444,0.137,0.194,1,"NS"
"COX17",0.0011341738907839,-0.413767746559251,0.216,0.266,1,"NS"
"GCC2",0.00242898410892479,-0.414007966236183,0.208,0.255,1,"NS"
"NSMCE3",0.0127628681754182,-0.41562205299562,0.132,0.166,1,"NS"
"BABAM1",0.103397861529535,-0.415625173884088,0.113,0.133,1,"NS"
"ST8SIA4",0.0133019247622249,-0.417238361627589,0.079,0.107,1,"NS"
"PDIA6",0.00079932406938328,-0.417250360904806,0.232,0.284,1,"NS"
"CNOT6L",0.00253842114077129,-0.417463240790697,0.241,0.287,1,"NS"
"ACAP2",0.00132341191405084,-0.418809803139993,0.111,0.154,1,"NS"
"IST1",0.0573669150935498,-0.419124960870556,0.095,0.117,1,"NS"
"LSM6",0.00364232317276402,-0.41917181536525,0.134,0.175,1,"NS"
"DCTN3",0.00113033051419023,-0.419548030646769,0.21,0.262,1,"NS"
"NENF",0.0862638472232456,-0.419822991094955,0.084,0.103,1,"NS"
"PHAX",0.0169800242674254,-0.419998746885154,0.083,0.11,1,"NS"
"PNRC2",0.0330222390336101,-0.420952972319767,0.184,0.211,1,"NS"
"RPAIN",0.00148977538587262,-0.421016238495749,0.103,0.145,1,"NS"
"OTUB1",0.00374852872306394,-0.422637354320683,0.119,0.157,1,"NS"
"TSR2",0.0122379655384316,-0.424205504849864,0.086,0.115,1,"NS"
"SMARCC2",0.0165362886806383,-0.424339636956457,0.077,0.103,1,"NS"
"TXNDC17",0.0132852242520948,-0.425057832728558,0.118,0.151,1,"NS"
"FAM172A",0.0257496060694936,-0.425400175469732,0.088,0.113,1,"NS"
"SAP30BP",0.0411886382126705,-0.426437813090566,0.121,0.147,1,"NS"
"RAB2A",0.0110026310260232,-0.427028559120644,0.203,0.242,1,"NS"
"RPA2",0.00182485180955738,-0.427842372387235,0.156,0.202,1,"NS"
"TMEM107",0.0336413739763701,-0.428003199508477,0.079,0.102,1,"NS"
"SEC63",0.268151786726819,-0.428139920693078,0.093,0.104,1,"NS"
"ZNF638",0.0319199419813621,-0.428213696666355,0.096,0.122,1,"NS"
"PPP4C",0.00509635370800754,-0.430914606986504,0.186,0.227,1,"NS"
"SIGIRR",0.00367694307420049,-0.431209520252795,0.241,0.286,1,"NS"
"PSMC1",0.00465937675571941,-0.431287890907728,0.117,0.154,1,"NS"
"RCN2",0.00593176754693055,-0.43221110391799,0.161,0.2,1,"NS"
"SMC1A",0.00896802162993525,-0.432981941909121,0.086,0.116,1,"NS"
"MARK3",0.0490981729666737,-0.433814849316358,0.1,0.123,1,"NS"
"STIM2",0.000118148497933441,-0.433880049024952,0.078,0.124,1,"NS"
"SYTL2",0.138757385250685,-0.434229813478076,0.086,0.102,1,"NS"
"GOLGA4",0.000374282154928089,-0.434303960685667,0.15,0.204,1,"NS"
"POMP",7.40262992303999e-05,-0.434334274957898,0.365,0.429,1,"NS"
"ADRB2",0.00035598892196015,-0.436676734300547,0.118,0.168,1,"NS"
"LMAN1",0.0700800166930245,-0.43698130684617,0.112,0.134,1,"NS"
"KRT10",0.000529051681357243,-0.437412360130661,0.262,0.318,1,"NS"
"WDR82",0.0024331209722756,-0.438526119483479,0.093,0.13,1,"NS"
"MIS18BP1",0.0326062305684408,-0.439895735501615,0.079,0.103,1,"NS"
"NPC2",0.0409945192958243,-0.440243531378456,0.114,0.139,1,"NS"
"PTMS",0.0274785721010682,-0.440296985730675,0.132,0.161,1,"NS"
"GPAA1",0.000804907058242792,-0.440796805424731,0.081,0.122,1,"NS"
"MED4",8.10665596878501e-05,-0.440889807869233,0.15,0.211,1,"NS"
"DNAJA2",0.0233631991648547,-0.440907466227512,0.115,0.145,1,"NS"
"SCNM1",0.319787949555863,-0.440912999319736,0.094,0.104,1,"NS"
"SNW1",0.00245847441486667,-0.441022603301175,0.148,0.191,1,"NS"
"NSA2",0.000202535606081022,-0.441302268482343,0.219,0.276,1,"NS"
"CEP350",0.00258187149876423,-0.441465927361468,0.089,0.126,1,"NS"
"TXNDC9",0.000536299281603584,-0.4419761767891,0.071,0.11,1,"NS"
"UQCRC1",0.0969212656234064,-0.442083627134845,0.083,0.102,1,"NS"
"TMOD3",0.00593512543763334,-0.443315662512445,0.114,0.151,1,"NS"
"FASLG",0.010544207409676,-0.444068298281876,0.107,0.139,1,"NS"
"CREBRF",0.0069738223106868,-0.444469287538165,0.13,0.165,1,"NS"
"EIF2AK1",0.0848562902786503,-0.444542326448265,0.089,0.108,1,"NS"
"TMEM9B",0.00358220025621789,-0.444832237079604,0.137,0.177,1,"NS"
"CDC40",0.00338005099075716,-0.44567687033263,0.13,0.17,1,"NS"
"MFNG",0.0282335952465907,-0.445982839446749,0.103,0.13,1,"NS"
"CD3D",0.787326336339765,-0.446054214272776,0.182,0.177,1,"NS"
"IL27RA",0.0164994541878859,-0.446067088647388,0.111,0.141,1,"NS"
"PLEKHA2",0.00179232176387113,-0.446370866081849,0.11,0.151,1,"NS"
"EAPP",0.00123040537384787,-0.448596122293949,0.137,0.182,1,"NS"
"ATP6AP1",0.0178382706306309,-0.449627392759132,0.076,0.102,1,"NS"
"SEC31A",0.112470646556498,-0.449688199165032,0.09,0.108,1,"NS"
"SRP19",0.00294311120335792,-0.449977396053736,0.164,0.207,1,"NS"
"CMIP",0.00116377518112592,-0.450534673314837,0.107,0.149,1,"NS"
"SNRPA1",0.150918834411368,-0.4512162289825,0.12,0.136,1,"NS"
"TM9SF3",0.00665374196774208,-0.452698994280385,0.088,0.12,1,"NS"
"MDM4",0.000157149448231482,-0.45393075534915,0.121,0.174,1,"NS"
"KIAA2026",0.0816730007937374,-0.454076189382892,0.108,0.128,1,"NS"
"RBX1",0.000321953107399218,-0.45470985172779,0.277,0.334,1,"NS"
"NSD1",0.000257137366839448,-0.454906193136762,0.094,0.142,1,"NS"
"YIPF4",0.00191704479103008,-0.456332750892499,0.108,0.148,1,"NS"
"DERL1",0.00679911589722918,-0.456440778626683,0.144,0.18,1,"NS"
"ATP6V0C",0.0280561809223135,-0.457122982826113,0.082,0.106,1,"NS"
"TES",0.000102929081410869,-0.458165314192685,0.15,0.209,1,"NS"
"BLOC1S6",0.00157253280358966,-0.458381812064568,0.068,0.103,1,"NS"
"PSMD14",0.05898869653406,-0.459063066498311,0.091,0.112,1,"NS"
"EMC7",0.000199293987917606,-0.459773110968462,0.128,0.181,1,"NS"
"GLRX5",0.00145739681532818,-0.460637082674518,0.086,0.125,1,"NS"
"SLAMF7",0.00251119092974693,-0.460775026762377,0.109,0.148,1,"NS"
"SDHA",0.0123631925094367,-0.461088566545355,0.113,0.144,1,"NS"
"PLEKHB2",0.132984781034964,-0.461255729031902,0.1,0.116,1,"NS"
"SH2D1B",0.00400509756707043,-0.461915383547218,0.145,0.186,1,"NS"
"ARFGAP2",0.0349391504342268,-0.462306227429243,0.11,0.135,1,"NS"
"REST",0.00309461065553526,-0.462570123559969,0.107,0.144,1,"NS"
"SCAMP2",0.00691015622949994,-0.464710009208745,0.111,0.147,1,"NS"
"KIF21A",0.0350571085081642,-0.464896496360978,0.079,0.101,1,"NS"
"WNK1",0.000291473659768336,-0.465229652616222,0.127,0.177,1,"NS"
"DOCK2",0.0121624399390076,-0.465767065926226,0.085,0.114,1,"NS"
"SLA2",0.00693614133180017,-0.465815251909792,0.143,0.179,1,"NS"
"SIRT2",0.000123278572167463,-0.466142203772289,0.137,0.193,1,"NS"
"DENND2D",0.00047413137972898,-0.466384129708899,0.18,0.233,1,"NS"
"EFCAB14",0.017093282737039,-0.466983635097535,0.079,0.106,1,"NS"
"PSME4",0.00231046408857594,-0.467068380836013,0.067,0.101,1,"NS"
"DNAJC3",0.0120587237789452,-0.468550063573385,0.114,0.146,1,"NS"
"RRAGA",0.0506814429470223,-0.468568810823254,0.079,0.101,1,"NS"
"USP34",0.00474748897189833,-0.468571607118276,0.103,0.139,1,"NS"
"SURF1",0.0453907201746245,-0.46894577003687,0.099,0.122,1,"NS"
"LRRFIP1",7.42679000465353e-05,-0.469846184592667,0.321,0.382,1,"NS"
"KCNAB2",0.00248493066872931,-0.4705208277616,0.1,0.139,1,"NS"
"PRPF6",0.0830092924648687,-0.470567603403812,0.088,0.108,1,"NS"
"EXOC7",0.00717230282585132,-0.471015425273968,0.071,0.1,1,"NS"
"SSU72",0.000285033787381401,-0.47197939122551,0.202,0.257,1,"NS"
"NDUFAF3",0.00552525911470078,-0.472463597405793,0.145,0.182,1,"NS"
"PHF20L1",0.00191566580665023,-0.474566870589431,0.117,0.158,1,"NS"
"TIMP1",0.0494425256157436,-0.475528875069692,0.106,0.129,1,"NS"
"CNTRL",0.0371115269602968,-0.475785261035796,0.08,0.103,1,"NS"
"XIAP",0.0122047950904559,-0.476184670670824,0.073,0.101,1,"NS"
"HP1BP3",9.26258522951764e-05,-0.477234963115954,0.211,0.27,1,"NS"
"R3HDM2",0.00117073415391259,-0.477429706575996,0.067,0.103,1,"NS"
"MORC3",0.00053213786184654,-0.478091251864499,0.073,0.113,1,"NS"
"SERINC3",0.0024541001756031,-0.478708974339648,0.106,0.144,1,"NS"
"APH1A",0.0147098075386365,-0.47886438086834,0.135,0.166,1,"NS"
"LYPLA2",0.0315184112453459,-0.479167841297012,0.085,0.109,1,"NS"
"PAK2",0.000896649978659928,-0.479221172382291,0.165,0.213,1,"NS"
"RGS3",0.000529683344254157,-0.479752803952374,0.065,0.104,1,"NS"
"ZNF706",0.00931688788509902,-0.479829683167748,0.173,0.21,1,"NS"
"PPP2R2B",0.00158955348691013,-0.48071775970441,0.078,0.115,1,"NS"
"ATOX1",0.0166122476215305,-0.480915408779982,0.105,0.135,1,"NS"
"LRP10",0.00049544568284318,-0.481419069171118,0.144,0.193,1,"NS"
"HINT2",0.0269195054736409,-0.481919227975122,0.091,0.116,1,"NS"
"COPA",0.007923827241575,-0.482309813972865,0.102,0.135,1,"NS"
"ZC3H13",0.00282683332611617,-0.482745140747194,0.142,0.182,1,"NS"
"CDK13",0.0204836016712567,-0.483102993998326,0.097,0.125,1,"NS"
"TMED4",8.00787620539945e-05,-0.483935084738187,0.123,0.179,1,"NS"
"VDAC3",0.000110709150302955,-0.483974757184952,0.153,0.211,1,"NS"
"NUB1",0.000311430593504699,-0.484453331864271,0.123,0.172,1,"NS"
"PIN4",0.0148904659291202,-0.484722864701051,0.105,0.135,1,"NS"
"GLOD4",0.0813967449694131,-0.485227500252716,0.096,0.116,1,"NS"
"HUWE1",0.00273501924426692,-0.485990742756968,0.073,0.106,1,"NS"
"TSEN54",0.00055436983243027,-0.48760824810468,0.147,0.196,1,"NS"
"M6PR",0.000109608292592165,-0.488083477776714,0.145,0.198,1,"NS"
"TMEM70",0.0208602843030808,-0.488710388414561,0.08,0.106,1,"NS"
"SAMD9L",0.0388672007901996,-0.490087729659843,0.119,0.144,1,"NS"
"NELFE",0.0264296758852134,-0.490333355145365,0.082,0.107,1,"NS"
"PSMC4",0.00500806401744498,-0.490436358120163,0.134,0.172,1,"NS"
"ITK",9.55304240003503e-05,-0.490477225476232,0.096,0.147,1,"NS"
"CCT7",0.00371541237057535,-0.491228448111413,0.149,0.189,1,"NS"
"CD3E",8.59360801077738e-05,-0.491550472357269,0.306,0.358,1,"NS"
"TGFBR2",0.00759208353002999,-0.493524217957981,0.09,0.121,1,"NS"
"ABHD2",0.00400537534763279,-0.495880936361719,0.074,0.106,1,"NS"
"ZNF430",0.000420275422551926,-0.495928951500356,0.087,0.131,1,"NS"
"PSMC2",0.00383343077695523,-0.496088763937983,0.079,0.112,1,"NS"
"RPF1",0.00277489048197461,-0.496602399802594,0.091,0.128,1,"NS"
"PDIA4",0.00664003095112972,-0.496958527497123,0.092,0.124,1,"NS"
"PPCS",0.002306542102162,-0.49879671233952,0.126,0.166,1,"NS"
"MAP7D1",0.00880090321377455,-0.500595053642612,0.108,0.141,1,"NS"
"ZBP1",0.000147307413772347,-0.500680710800509,0.068,0.111,1,"NS"
"GON4L",0.014530822815341,-0.501498770777439,0.104,0.135,1,"NS"
"ZNF655",0.0001535651935468,-0.502413968952503,0.12,0.172,1,"NS"
"ASAH1",0.000581186244348524,-0.502828105921089,0.11,0.155,1,"NS"
"HAGH",0.00346488954436584,-0.503455761879985,0.097,0.134,1,"NS"
"NDUFB3",0.000232028637258046,-0.505822159669117,0.161,0.215,1,"NS"
"SACM1L",0.217590844551276,-0.506412520045444,0.108,0.121,1,"NS"
"PBRM1",0.0476794006083326,-0.506753761250055,0.08,0.103,1,"NS"
"TRAPPC4",0.000280538245103931,-0.507574356943446,0.107,0.154,1,"NS"
"ARL5A",0.000811610078053289,-0.507848078289043,0.11,0.153,1,"NS"
"HPS1",0.00435702387832447,-0.508466631204284,0.072,0.104,1,"NS"
"TRAPPC2",0.0199608880601957,-0.509020084530905,0.075,0.1,1,"NS"
"ZBTB38",0.000197710245063157,-0.509833397695874,0.129,0.18,1,"NS"
"TWF2",0.0101338083798599,-0.509906511788442,0.15,0.185,1,"NS"
"MTRNR2L12",0.221873166066318,-0.511221536206538,0.204,0.179,1,"NS"
"COPS8",0.109682183258794,-0.512612772372739,0.1,0.118,1,"NS"
"FRYL",0.00199934953797284,-0.513041161966817,0.074,0.109,1,"NS"
"TAPBPL",0.0039687351989018,-0.514242626349689,0.068,0.1,1,"NS"
"MLEC",0.00286936049147247,-0.515411382480121,0.097,0.135,1,"NS"
"RRAS2",0.00385968266242849,-0.515912061900183,0.095,0.13,1,"NS"
"VPS4B",8.40501562680317e-05,-0.516104663738819,0.124,0.18,1,"NS"
"SCLT1",0.00473558025693262,-0.525248876175362,0.075,0.106,1,"NS"
"SPOCK2",0.000643932846909385,-0.525338820183686,0.133,0.18,1,"NS"
"HDAC1",0.00196320704526052,-0.526460484891372,0.129,0.17,1,"NS"
"LRPAP1",7.66142393927814e-05,-0.526486196546,0.182,0.242,1,"NS"
"KAT6A",0.00149611325769522,-0.527049792751372,0.087,0.125,1,"NS"
"ZFC3H1",0.00255221704498695,-0.527050004186744,0.069,0.102,1,"NS"
"ZNF22",0.00124690257910901,-0.527080745811401,0.077,0.113,1,"NS"
"SMIM7",0.00254435724284703,-0.527653052443411,0.106,0.144,1,"NS"
"APPL1",0.0437957943062562,-0.528310626926329,0.081,0.103,1,"NS"
"HMOX2",0.00309451798941946,-0.530153505366334,0.141,0.182,1,"NS"
"SMAD7",0.00199932183741671,-0.530278017810762,0.08,0.115,1,"NS"
"FRG1",0.000688977537344958,-0.530663932318638,0.135,0.183,1,"NS"
"VPS36",0.000719323027683092,-0.531368218600452,0.096,0.139,1,"NS"
"ANKRD13D",0.000225204208465125,-0.533462347020314,0.108,0.157,1,"NS"
"CD2BP2",9.48358393107873e-05,-0.533787740915635,0.122,0.176,1,"NS"
"MGAT1",0.00412128508530464,-0.533878854501002,0.114,0.15,1,"NS"
"RBL2",0.00385218588705784,-0.53494645234531,0.124,0.162,1,"NS"
"ATF7IP",0.00167605065546252,-0.535584606624461,0.112,0.153,1,"NS"
"EPB41",0.000205089738492477,-0.535671454625352,0.102,0.15,1,"NS"
"TSR3",0.00373987174746996,-0.535886213303799,0.072,0.104,1,"NS"
"RAB4A",0.00526950313320623,-0.537470095846168,0.079,0.112,1,"NS"
"DECR1",0.000143399625490098,-0.540395875982354,0.134,0.188,1,"NS"
"C1D",0.000742253664382998,-0.540431367612284,0.134,0.18,1,"NS"
"AGTRAP",0.000673438574562391,-0.540932116346789,0.129,0.176,1,"NS"
"STX4",0.0302728148125848,-0.541818485469782,0.085,0.109,1,"NS"
"SMC5",0.0001338560597857,-0.544107143610737,0.078,0.123,1,"NS"
"FAM111A",0.00115310082707928,-0.550838644292156,0.074,0.11,1,"NS"
"QKI",0.0014510412390059,-0.550843739608606,0.068,0.103,1,"NS"
"ASCC2",0.0117236094827713,-0.551840449981536,0.074,0.101,1,"NS"
"BROX",0.0219691816517332,-0.552276139677225,0.088,0.114,1,"NS"
"OS9",0.0168288449586442,-0.554678451320712,0.132,0.163,1,"NS"
"CNIH4",0.0273651436846999,-0.556313991549041,0.083,0.108,1,"NS"
"NAE1",0.00505977862733188,-0.556610308788852,0.081,0.114,1,"NS"
"ZBTB1",0.00149434138507234,-0.560236321366721,0.13,0.171,1,"NS"
"RAB18",0.00014558980498687,-0.56328166002624,0.101,0.151,1,"NS"
"CRIPT",0.00689369883184193,-0.564664046089481,0.084,0.116,1,"NS"
"TSG101",0.00146911421960613,-0.565175773610888,0.076,0.111,1,"NS"
"SDF2L1",0.00257940641455995,-0.5678773670941,0.161,0.203,1,"NS"
